Feature_ID	mz	rt
1005	276.1443072	1.7716914
1006	276.1806368	2.1893712
1007	276.1992858	3.015207167
1008	276.2170627	3.321678733
1009	276.2810954	3.088914167
1010	276.8784591	0.391072727
1011	276.9866916	0.658177497
1012	277.0197132	0.474190983
1013	277.0619596	0.422394877
1014	277.0982516	0.387350045
1015	277.1183782	2.4654154
1016	277.1799617	3.44448865
1017	277.1799465	4.080054383
1018	277.2163356	3.784811817
1019	278.1233474	0.558352597
1020	278.175182	2.741571533
1021	278.2479483	3.671716467
1022	278.2479519	4.197453017
1023	278.8755301	0.395554873
1024	278.8932485	0.387230043
1025	278.9229733	0.378049928
1026	279.0934436	3.2799033
1027	279.0895818	2.425201067
1028	279.1340511	2.1138283
1029	279.1699702	2.406346667
1030	279.191436	0.442564547
1031	279.2319549	3.94729325
1032	280.0921119	0.406386355
1033	280.1292786	2.595276117
1034	280.1391839	0.597686577
1035	280.1292528	2.144191367
1036	280.1735911	2.399798133
1037	280.235298	3.9471482
1038	280.2636661	4.422036367
1039	280.8264987	0.39506417
1040	280.8902879	0.384324543
1041	280.993136	0.336519738
1042	281.0953924	0.400440845
1043	281.1132461	2.176338033
1044	281.1495565	2.080993633
1045	281.1723134	3.321235
1046	281.2475799	4.68700465
1047	281.2476207	4.003590067
1048	281.266946	4.427333033
1049	282.1197149	2.031273333
1050	282.2704081	4.440412683
1051	282.2792681	3.368520367
1052	282.2793119	4.674980467
1053	282.8235774	0.396726327
1054	282.9102947	0.122586198
1055	283.0077116	2.456078267
1056	283.0699307	0.416109573
1057	283.1036626	2.028791467
1058	283.1322953	0.426023445
1059	283.1540575	3.14224205
1060	283.2632344	4.99045635
1061	283.2632584	4.184348817
1062	283.2826238	4.668272767
1063	284.1389885	2.011629933
1064	284.2067189	2.17103705
1065	284.2665893	4.996070083
1066	284.2859637	4.672942967
1067	284.2948596	5.00968445
1068	284.3312452	3.652688267
1069	284.4997515	1.905335267
1070	284.9101806	0.387394645
1071	285.0694012	0.545936763
1072	285.0999289	2.284655017
1073	285.2061081	3.330240533
1074	285.221362	4.079968567
1075	285.2981476	5.018660333
1076	285.6643836	3.330574033
1077	286.1033012	0.498324427
1078	286.1396192	0.633856597
1079	286.2012542	2.6335066
1080	286.2292103	4.66601725
1081	286.3104846	3.256586867
1082	286.7715364	0.437022817
1083	286.9071913	0.387285413
1084	287.0139748	0.407886162
1085	287.1002555	2.376327367
1086	287.2442065	0.558315338
1087	287.6332525	3.719641733
1088	288.1035383	2.374479667
1089	288.2028922	0.60919931
1090	288.2169573	2.7667557
1091	288.2897386	3.174383
1092	288.7686499	0.43488239
1093	288.9220036	0.364992237
1094	289.0495273	2.197254333
1095	289.2202582	2.763460483
1096	290.1597164	2.068607167
1097	290.2690382	3.112211133
1098	290.8552452	0.391820703
1099	290.8760039	0.387499585
1100	291.0698622	1.949352633
1101	291.1451441	2.309826733
1102	291.2723185	3.112204667
1103	292.1026731	2.7045207
1104	292.157379	2.288303567
1105	292.8523397	0.391020465
1106	293.0552578	0.971705213
1107	293.0979566	2.444984767
1108	293.097963	2.753055333
1109	293.0979729	3.034910967
1110	293.0978992	1.088665883
1111	293.0978829	1.853490767
1112	293.0979144	0.53640238
1113	293.6617727	3.052116
1114	294.0142874	0.624166867
1115	294.0954336	0.94679181
1116	294.1011747	1.852295
1117	294.101199	0.531794177
1118	294.1012059	0.87363266
1119	294.1011835	1.288249067
1120	294.1545696	1.3549877
1121	294.1447683	2.165166133
1122	294.1634982	3.054499033
1123	294.1813346	0.841751757
1124	294.8672084	0.386100623
1125	294.9390542	0.37459036
1126	295.1019056	0.832251635
1127	295.1288889	2.2475129
1128	295.1516177	3.007582667
1129	295.1651707	2.213505567
1130	295.2269	4.0321825
1131	295.9423518	0.373243967
1132	296.066065	0.399964983
1133	296.0700444	2.76084015
1134	296.132128	2.2100682
1135	296.1466548	3.813900033
1136	296.230222	4.029829533
1137	296.2585781	3.95682125
1138	296.8004548	0.391072727
1139	296.9706735	0.334795613
1140	297.0693272	0.398806338
1141	297.2425313	3.6911143
1142	297.2425605	4.14807465
1143	297.2901861	4.5883315
1144	298.0642165	0.397117997
1145	298.1145302	2.017107933
1146	298.2741672	4.127157567
1147	298.2741199	3.236416
1148	298.2741838	4.9715503
1149	298.2934993	4.58920225
1150	298.3469592	3.57722985
1151	298.7975089	0.391441377
1152	299.043852	0.41001542
1153	299.1714099	2.209417883
1154	299.2006405	3.330587967
1155	299.2582046	4.003714067
1156	299.673164	2.211665417
1157	300.201678	2.220043233
1158	300.1992278	3.0363229
1159	300.2898276	3.369953617
1160	300.2898285	4.459204983
1161	300.4959524	2.168630033
1162	300.884128	0.38753911
1163	300.9049151	0.378029695
1164	301.1183396	2.749121083
1165	301.141063	0.365976033
1166	301.140956	0.646105743
1167	301.1520236	2.396116367
1168	301.2163036	3.568762267
1169	301.2931092	3.370122517
1170	302.1443677	0.368669117
1171	302.1765173	1.944410167
1172	302.2149209	3.1356293
1173	302.2196404	3.574886867
1174	302.3054179	3.421931733
1175	302.6783631	1.944410167
1176	302.8812377	0.387394645
1177	303.0741546	2.3744147
1178	303.2181816	3.13235
1179	303.2319708	4.070500533
1180	304.1674046	2.182322517
1181	304.2118442	2.5001886
1182	304.2352634	4.06337335
1183	304.230527	3.216025867
1184	304.2483069	3.327280133
1185	304.299967	3.69091875
1186	304.8959374	0.36652072
1187	304.8914084	0.082571407
1188	305.1570421	2.2208176
1189	305.2476072	4.61110355
1190	305.2475643	4.0895611
1191	306.2508889	4.0915196
1192	306.2509342	4.611395467
1193	306.8291977	0.391020465
1194	307.1879965	3.330539833
1195	308.2795917	4.07992985
1196	308.8263266	0.391441377
1197	310.1131197	0.472213683
1198	310.2377251	4.68699455
1199	310.3104868	5.0745259
1200	310.912889	0.374839193
1201	310.9763879	0.627082697
1202	311.080848	2.738539533
1203	311.1236833	2.04990805
1204	311.3138111	5.0842851
1205	312.1301725	2.086919633
1206	312.1917262	2.1781377
1207	312.2533365	4.99053165
1208	312.9109858	0.376358313
1209	312.9429075	0.073083198
1210	313.1546449	2.4546118
1211	313.2349525	4.079954117
1212	313.2737519	4.715672917
1213	314.2326217	2.90346145
1214	314.2770859	4.715582867
1215	314.7792941	0.45148202
1216	315.0797974	1.247706
1217	315.0798265	0.668550613
1218	315.0798003	1.829639967
1219	315.0797963	1.5673477
1220	315.0798547	2.488325167
1221	315.1339306	2.969994433
1222	315.2360287	2.903464633
1223	315.8623924	2.112646217
1224	316.0775687	0.528643413
1225	316.0831954	1.2996391
1226	316.0832019	1.814954467
1227	316.0832364	0.665908447
1228	316.196825	2.11738425
1229	316.2484179	2.998183533
1230	316.3211351	3.387277467
1231	316.659862	3.85649665
1232	316.8580905	0.387257728
1233	317.0837809	0.529604283
1234	317.1150643	0.37799441
1235	317.2476908	4.449741967
1236	317.2517174	2.997819967
1237	317.6600235	3.842965867
1238	318.118392	0.37799544
1239	318.1610877	2.114149467
1240	318.1911156	2.277099033
1241	318.3004339	3.102804583
1242	318.8553874	0.387339347
1243	318.9698926	0.435501525
1244	319.0044419	0.47477698
1245	319.1131721	0.378726467
1246	319.1289534	2.5894335
1247	319.1400761	2.096476783
1248	319.2269186	3.492046983
1249	319.3036966	3.102871667
1250	320.18883	2.1911056
1251	320.2302035	3.49236845
1252	320.8539061	2.060021767
1253	320.8699558	0.36954658
1254	320.9669288	0.435165847
1255	322.1873767	1.432378933
1256	322.2741806	4.686860083
1257	322.6770962	1.626285683
1258	322.6899725	2.2536282
1259	322.8109584	0.396889833
1260	323.0114429	0.44441122
1261	323.1693087	1.9341416
1262	323.3057958	4.677229667
1263	324.2169161	0.266976237
1264	324.2169229	0.021400612
1265	324.2898274	4.9904093
1266	324.2898945	4.2925408
1267	324.8081488	0.400368138
1268	325.220191	0.246932855
1269	325.2201798	0.025303731
1270	325.2163103	3.475305967
1271	325.2163706	4.004203567
1272	325.3214858	5.015777667
1273	326.1822398	1.4316794
1274	326.3055145	4.545789517
1275	326.3782442	3.730617267
1276	326.8868431	0.37583472
1277	327.2319771	4.004992067
1278	328.1026061	2.05080135
1279	328.1390593	2.056477233
1280	328.2353167	4.004774467
1281	328.2305849	3.19452005
1282	328.2483428	2.988687533
1283	328.9153075	0.08058003
1284	328.9986252	0.416211937
1285	329.1423727	2.06361575
1286	329.2476189	4.526843717
1287	329.2476205	4.0611268
1288	330.1659538	2.236362283
1289	330.2462091	3.300301967
1290	330.2639646	3.493333983
1291	330.6872995	1.943287533
1292	330.7533305	0.450963767
1293	331.0530823	0.710085088
1294	331.1684381	0.586706655
1295	331.2843927	4.720775467
1296	332.0570605	0.531822962
1297	332.0951706	0.46598163
1298	332.217972	2.397226433
1299	332.2796814	3.691085133
1300	332.2876969	4.72496755
1301	332.3312791	3.64338015
1302	332.8398605	0.391072727
1303	333.051897	0.53177372
1304	333.1445787	2.736488683
1305	333.2829555	3.691085133
1306	333.70586	2.103580583
1307	334.1397251	2.169982967
1308	334.1478563	2.732176083
1309	334.1859729	2.095788317
1310	334.2077288	2.095391733
1311	334.2952529	3.103259817
1312	334.6899308	2.217426967
1313	334.8369996	0.393254927
1314	334.9437484	0.434921192
1315	334.9782969	0.47076782
1316	335.1917285	2.2126674
1317	335.2218087	3.4059615
1318	336.2250679	3.4059137
1319	336.3109241	4.4784843
1320	336.3108994	4.079936033
1321	336.8339989	0.393653777
1322	336.9408729	0.434413877
1323	337.0617753	0.513247815
1324	337.1240425	0.719196067
1325	337.2350595	3.6802268
1326	338.050662	0.419151837
1327	338.0650761	0.51272906
1328	338.1346311	2.236105517
1329	338.2383414	3.681822633
1330	338.2690496	4.673565433
1331	338.2666021	3.5014263
1332	338.341783	5.61594835
1333	338.7851584	0.39700295
1334	339.3452205	5.597930467
1335	340.2823396	3.1027581
1336	340.2848372	4.975516467
1337	340.7823126	0.400825003
1338	340.9319865	0.364134898
1339	341.02859	0.41599861
1340	341.2113219	3.036426933
1341	341.2664616	4.483038467
1342	341.2881265	4.980829883
1343	341.3052129	5.151828217
1344	341.3164404	4.913567467
1345	342.1561298	2.0757954
1346	342.2640723	3.103089633
1347	342.3085239	5.1611739
1348	342.8688488	0.3908627
1349	343.1595614	2.047399
1350	343.226964	3.46372505
1351	343.2673614	3.1029133
1352	343.2957035	3.170311783
1353	344.2068806	2.439380867
1354	344.2279647	2.26346165
1355	344.2586098	4.080012667
1356	344.2797101	3.207636167
1357	344.2989815	3.172707167
1358	344.3161482	3.576852883
1359	344.8659092	0.390939217
1360	345.1841943	1.058135233
1361	345.2830461	3.207472567
1362	346.0094343	0.541199247
1363	346.222526	2.484734
1364	346.8630179	0.394388058
1365	346.8809357	0.383921393
1366	347.2218322	3.101942933
1367	348.0703684	0.589712303
1368	348.0795408	0.394888253
1369	348.8139513	0.3944916
1370	349.1833272	2.263209233
1371	349.5187977	2.324344533
1372	350.8110731	0.393254927
1373	350.8926366	0.35342672
1374	351.2025644	1.8390707
1375	351.2168168	2.970079483
1376	351.5246756	2.091501933
1377	351.683819	2.173286217
1378	351.8587985	2.102634133
1379	352.1656977	2.492972167
1380	352.185578	2.119001933
1381	352.2202694	3.1974756
1382	352.8081572	0.391072727
1383	352.86475	2.174403083
1384	352.8976452	0.385517612
1385	353.0275722	0.52036445
1386	353.1991546	2.168024167
1387	353.2090167	3.681677633
1388	353.2299565	3.034851133
1389	353.2800374	4.998442
1390	354.038998	0.502379478
1391	354.1944284	2.261109467
1392	354.5288932	2.260401717
1393	354.8946616	0.385386113
1394	355.0339079	0.485020513
1395	355.2633072	3.2927721
1396	355.2844095	4.089428783
1397	355.7008219	2.03798735
1398	356.2795761	3.207378533
1399	356.909676	0.36602634
1400	357.2789837	3.6817134
1401	357.3001465	4.004180133
1402	358.2084636	2.143403633
1403	358.2589017	2.9049505
1404	358.277592	3.4826244
1405	358.2952956	3.2745408
1406	358.8427582	0.3908627
1407	359.0437561	0.489211438
1408	359.1504364	4.402489817
1409	359.1980906	1.951042133
1410	359.2289327	2.393673533
1411	359.2218975	3.368296283
1412	359.3157226	5.151901567
1413	359.526011	2.2382031
1414	359.86049	2.2338262
1415	360.0470334	0.491998433
1416	360.1537333	4.402477733
1417	360.2016317	2.261552567
1418	360.3109893	3.68295035
1419	360.3190243	5.153005333
1420	360.5053233	2.075560983
1421	360.8398306	0.390869742
1422	361.3142809	3.689731883
1423	362.2691989	4.6111795
1424	362.3265833	3.112585633
1425	362.8372198	0.387676338
1426	362.8547354	0.385331233
1427	362.8860407	0.335335598
1428	362.9264224	0.372185763
1429	363.2167341	2.866025333
1430	364.0535219	0.394606895
1431	364.0651814	1.958609467
1432	364.2200562	2.866083733
1433	364.3421833	4.478326567
1434	364.7879739	0.391636378
1435	365.1055207	0.456162917
1436	365.2065538	4.061164333
1437	365.2324684	2.715189917
1438	365.2777038	3.170311783
1439	365.6902511	2.0757954
1440	366.1088757	0.492317893
1441	366.1921201	2.073647767
1442	366.2060503	2.256038
1443	366.7850586	0.395414688
1444	367.1501791	2.018262567
1445	367.2118371	2.930456433
1446	367.3320662	4.971680433
1447	367.9914198	0.53930692
1448	368.2798015	3.197696633
1449	368.4253634	4.1411957
1450	368.8716805	0.38648969
1451	369.0097528	0.493283805
1452	369.128615	0.37601033
1453	369.2274482	2.940603633
1454	369.2830853	3.197604417
1455	369.2977528	4.927981567
1456	370.0523194	0.5778838
1457	370.2590454	3.484635
1458	370.2954682	4.3091004
1459	370.2954435	3.3048711
1460	370.8688729	0.386970492
1461	371.2582902	3.88101685
1462	371.298728	3.307408867
1463	371.2988549	4.308575583
1464	371.3270662	3.4538646
1465	371.6796697	2.228089433
1466	372.1814988	2.226591633
1467	372.2004297	2.313649633
1468	372.2382576	5.008798033
1469	372.3110839	3.416080017
1470	372.3474727	3.6517497
1471	372.7381193	0.448265833
1472	372.8836157	0.366456607
1473	373.273952	3.2931116
1474	373.2950692	4.090669117
1475	374.2773052	3.294505833
1476	374.8167439	0.3908627
1477	375.0177636	0.480684765
1478	375.2143994	3.4732876
1479	375.2168808	2.991204833
1480	375.2508473	4.308794567
1481	375.3108049	4.003563267
1482	376.2484683	3.459254667
1483	376.3060029	3.710095417
1484	376.8139506	0.387970722
1485	376.9285553	0.43820129
1486	377.0504249	0.92401096
1487	377.1457278	2.319939533
1488	377.2219251	2.097784233
1489	377.2301411	3.16548035
1490	377.309307	3.710153633
1491	378.2080404	2.19476855
1492	378.240599	3.3045403
1493	378.7098599	2.192696667
1494	378.9004622	0.372221367
1495	378.9255585	0.43700611
1496	379.2033269	2.206219967
1497	379.2194236	2.119262667
1498	379.7052319	2.193140067
1499	380.2562679	3.48547
1500	380.337272	4.477514267
1501	381.0794271	0.453562397
1502	381.2039	3.463394683
1503	381.2613554	3.709454467
1504	381.2595627	3.487225567
1505	381.9860587	0.52244923
1506	382.2071898	3.455338567
1507	382.2647704	3.707069833
1508	383.1160573	0.425359722
1509	383.2194774	3.47265175
1510	383.9652717	0.541892483
1511	383.9830897	0.543146907
1512	384.1150602	2.08350005
1513	384.8455308	0.385492613
1514	385.2446422	2.331213433
1515	385.2926638	4.476965517
1516	385.9021201	0.334743913
1517	386.2902661	3.132065083
1518	386.8428431	0.38579523
1519	387.1510095	0.528226917
1520	387.1804084	3.397462067
1521	387.1932886	3.548801317
1522	387.2007449	2.1710457
1523	387.7025113	2.167882467
1524	388.1837246	3.398004233
1525	388.2190049	2.207797267
1526	388.2541891	2.304271833
1527	388.3059456	3.188055817
1528	388.7119897	0.444505947
1529	389.9732541	0.512209128
1530	390.321582	4.0968563
1531	390.7984184	0.391678085
1532	390.9915535	0.475574198
1533	391.2092674	3.099106767
1534	391.2194113	2.0629201
1535	391.2844243	5.4264053
1536	391.2844169	3.2925389
1537	391.3249313	4.08971505
1538	391.7211788	2.066678567
1539	392.2125862	3.107650733
1540	392.7955698	0.393653777
1541	393.2095712	2.306506833
1542	393.2249109	3.00176795
1543	393.3089113	3.453907317
1544	394.197496	2.3230582
1545	394.2225465	0.477643477
1546	394.8745191	0.372305033
1547	394.8996297	0.431937775
1548	395.2771353	4.089843333
1549	396.2382068	0.588154447
1550	396.2804704	4.089571233
1551	397.1778918	3.463266667
1552	397.2083214	0.616525738
1553	398.3268224	3.4823763
1554	398.3268599	4.3127171
1555	399.2145188	3.060943133
1556	399.2352317	2.12482755
1557	399.2509636	4.098913867
1558	399.3084158	4.684860433
1559	399.3301245	3.481814367
1560	399.326087	4.706077533
1561	399.3584701	3.766336783
1562	400.2385359	2.121047133
1563	400.3424787	3.615383133
1564	400.8274013	0.387734897
1565	401.2872361	2.068247783
1566	401.3457977	3.615634767
1567	401.3416385	5.568556017
1568	402.3449805	5.5606873
1569	402.3580434	3.6046391
1570	402.7268073	2.113063567
1571	402.8246065	0.391355033
1572	403.9681276	0.531872203
1573	404.207102	3.397117967
1574	404.2798395	3.4624324
1575	404.3373686	3.7099366
1576	404.5560399	2.327776983
1577	404.8216316	0.393454352
1578	404.8904445	2.32786215
1579	405.2104251	3.397154833
1580	405.2638759	3.0549926
1581	405.3406885	3.710123433
1582	405.9473188	0.521280533
1583	406.7726835	0.396403192
1584	407.1849904	2.068607167
1585	407.2043433	2.970040033
1586	408.3686793	4.4750159
1587	408.7698037	0.395347133
1588	408.9194989	0.364992237
1589	409.1624646	3.397134383
1590	409.1753343	3.548437333
1591	409.1872286	2.188420983
1592	409.2199239	2.808413267
1593	409.2562794	3.530069533
1594	410.1657855	3.397127133
1595	410.2538187	1.034321083
1596	410.7669561	0.39540591
1597	410.856311	0.38757966
1598	411.2570858	1.058017967
1599	412.2096594	2.419882883
1600	412.2849298	3.046426533
1601	412.7405229	2.101299933
1602	412.8533921	0.387614678
1603	413.3053543	4.421473467
1604	413.3240056	4.908606167
1605	413.7007952	2.0459895
1606	414.3005646	3.33082055
1607	414.3216801	4.3155729
1608	414.7380512	2.1423225
1609	414.8683217	0.381775867
1610	415.2118099	3.605480167
1611	415.2093826	3.040883767
1612	415.3038756	3.3335619
1613	415.3250098	4.3075771
1614	416.2151429	3.604701467
1615	416.801461	0.391020465
1616	417.0024451	0.474144197
1617	417.2250153	3.045867233
1618	418.7985636	0.391015733
1619	418.9994507	0.473487652
1620	419.2771074	4.307577733
1621	419.7048863	2.177282467
1622	419.9556555	2.17893175
1623	420.2805479	4.308814317
1624	420.3223229	4.998550633
1625	420.3322606	4.705079167
1626	420.3322177	3.7098093
1627	420.7957498	0.390740383
1628	420.8851271	0.383921393
1629	421.3355719	4.705598033
1630	422.8822473	0.38427393
1631	423.7195017	2.014634567
1632	424.3424126	3.540521667
1633	424.3635491	4.4721089
1634	424.8972366	0.365673153
1635	425.136364	3.3972353
1636	425.2876235	4.703355667
1637	425.3457044	3.542213967
1638	426.1397007	3.397134383
1639	426.2458748	1.905490533
1640	426.2909158	4.7059569
1641	426.3216524	3.29266825
1642	426.3580585	3.670311367
1643	426.8304296	0.388226497
1644	427.2301548	2.028153367
1645	427.361594	3.669252267
1646	428.2799961	3.4561798
1647	428.3375209	4.430293
1648	428.3738469	3.795698133
1649	428.8275681	0.389556117
1650	429.319119	4.4763543
1651	430.2956006	3.052056183
1652	430.3166877	3.027330133
1653	430.9141095	0.371576007
1654	431.2138517	2.088725433
1655	431.2990359	3.0462219
1656	431.3160655	3.930066517
1657	432.2385198	3.5962751
1658	432.2384883	3.39712255
1659	432.2806183	2.340604967
1660	432.3112576	3.331180633
1661	432.7755217	0.389348463
1662	432.8999742	2.346436267
1663	432.9764793	0.47284708
1664	433.2343748	2.345662167
1665	433.2418381	3.406315867
1666	433.3146091	3.332905267
1667	434.2449641	3.406560167
1668	434.3178904	3.33548265
1669	434.7727051	0.389613598
1670	434.9736189	0.47758553
1671	435.0388579	0.502615287
1672	435.0924699	0.980203013
1673	435.6958042	2.060152817
1674	436.1975492	2.056898467
1675	436.8592028	0.383921393
1676	437.1938773	3.596271567
1677	437.3251749	4.999253133
1678	438.1972093	3.5963064
1679	438.2983519	3.9471599
1680	438.8564461	0.381642367
1681	438.9845094	0.450963767
1682	439.2003339	3.596576467
1683	439.2666177	2.248639667
1684	439.3016841	3.9474098
1685	439.3533398	5.179819667
1686	440.2141521	2.0379643
1687	440.3140194	3.92806945
1688	440.8711907	0.364731667
1689	442.3531498	4.308373467
1690	442.8043577	0.387724922
1691	443.3346347	4.677214267
1692	443.3564948	4.3089174
1693	444.238293	2.02993025
1694	444.3088548	4.098987367
1695	444.8015309	0.390246892
1696	445.233715	3.397097417
1697	445.2416215	2.028333667
1698	445.2427156	2.3103735
1699	446.2611452	2.2958254
1700	446.2904796	3.024228
1701	446.8880185	0.371120597
1702	447.25062	2.190061883
1703	447.585041	2.188638917
1704	448.3061158	3.0462232
1705	448.3636375	4.704690233
1706	449.071561	0.883048312
1707	449.3095653	3.0461427
1708	449.3264737	3.046072567
1709	450.240519	2.172423883
1710	450.3217542	3.331180633
1711	450.7429609	2.227942217
1712	450.7541405	0.39700295
1713	451.2189509	2.3299984
1714	451.3251232	3.333112317
1715	452.2775383	3.597282867
1716	452.3139298	4.1305875
1717	452.3283477	3.334358033
1718	452.7117869	2.133814067
1719	452.7376436	2.403343333
1720	452.8331457	0.383250397
1721	453.167774	3.5963092
1722	453.198243	2.1341702
1723	453.2394015	2.399798133
1724	454.1711493	3.596378317
1725	454.2932537	3.814849233
1726	454.3296056	3.58855825
1727	455.1657348	3.596276267
1728	455.2966029	3.81678165
1729	455.3346167	4.9423906
1730	456.3322985	3.1218166
1731	457.0207283	0.482297893
1732	457.4529038	1.9310242
1733	457.5723163	2.107630067
1734	457.703592	1.933833067
1735	457.9542871	1.932290217
1736	458.2141946	2.1464633
1737	458.27225	1.962187217
1738	458.3480264	4.3065789
1739	458.3479413	3.2066165
1740	458.7859409	0.388765342
1741	459.2757246	1.9596856
1742	459.351464	4.307209533
1743	460.0876206	0.710377437
1744	460.2330589	0.90986983
1745	460.2697054	3.596276267
1746	460.280137	3.956736433
1747	460.7350315	2.374513633
1748	460.7831345	0.391211678
1749	461.2368262	2.368593533
1750	461.2730847	3.5962772
1751	462.2761944	3.5963403
1752	462.2853372	2.8458811
1753	462.8618857	0.368913937
1754	463.0884773	0.586452317
1755	463.3033836	4.3062839
1756	464.3011552	2.9212259
1757	464.3068975	4.307577733
1758	464.314098	4.04198085
1759	465.3174279	4.0420024
1760	465.3327812	3.282999667
1761	466.229973	2.05087065
1762	466.316828	3.0461427
1763	466.3297958	4.344218633
1764	467.3202184	3.04622255
1765	467.3331445	4.344877933
1766	467.3484566	3.3328326
1767	468.251197	2.3386932
1768	468.308986	3.5108677
1769	468.3233749	3.045924667
1770	468.3518467	3.3328326
1771	468.3455092	4.360134583
1772	468.3900778	4.46619545
1773	468.8151267	0.389586558
1774	469.3123495	3.5109435
1775	469.389268	4.865923767
1776	470.3926063	4.8667755
1777	470.8121786	0.39104423
1778	471.1989855	2.072332533
1779	471.7379667	2.399607567
1780	472.2396723	2.397238933
1781	472.3038348	3.332868333
1782	472.9947526	0.480972928
1783	473.2651108	3.596278133
1784	473.2902016	2.1104728
1785	473.3072302	3.332777117
1786	473.308556	2.03421265
1787	474.7603204	0.396729923
1788	475.0522318	0.706164035
1789	476.2750692	3.8052618
1790	476.3069241	2.375715817
1791	476.7573554	0.393254927
1792	477.1043016	1.055678767
1793	478.2933904	3.7083849
1794	478.8438944	0.387285413
1795	479.0027643	0.479248663
1796	479.2968253	3.708841083
1797	480.3090776	3.928078567
1798	480.3354222	4.174557833
1799	480.345353	3.958457267
1800	480.7774598	2.055499717
1801	480.8409696	0.38750061
1802	481.2590983	2.337804733
1803	481.3124688	3.9280733
1804	481.3276565	3.01992395
1805	481.3487917	3.957991067
1806	481.6020231	2.339644
1807	481.7607519	2.332979567
1808	482.1240891	3.321518867
1809	482.3246384	4.194291517
1810	482.3246189	3.680111967
1811	482.3610128	3.948922417
1812	482.4054844	4.6206964
1813	482.7351098	2.527567967
1814	483.3280935	4.194525
1815	483.3433373	3.046725833
1816	483.3644446	3.948921633
1817	484.3467633	3.047581483
1818	484.3637476	3.383952533
1819	484.3675501	3.9566274
1820	484.7890668	0.391048962
1821	485.2901193	3.045867233
1822	485.3498143	3.0510297
1823	486.295974	4.042092467
1824	486.3794122	4.307627967
1825	486.7454143	2.259534
1826	486.7862001	0.391441377
1827	488.277581	3.331060467
1828	488.298712	3.045983567
1829	488.311686	4.34550545
1830	488.3194463	2.1710457
1831	488.7832046	0.391072727
1832	488.8727186	0.382060305
1833	489.302107	3.046144983
1834	489.3229932	2.168024167
1835	490.2908663	3.5109435
1836	490.305246	3.0486258
1837	490.8696467	0.38564911
1838	491.2942232	3.510953933
1839	491.3711756	4.942988867
1840	492.2092504	2.170954633
1841	492.8846539	0.366189378
1842	494.2857202	3.340003533
1843	494.3245803	3.621834483
1844	494.3609309	4.130756883
1845	494.8178762	0.387448445
1846	495.3279823	3.6230862
1847	495.3796163	3.334625533
1848	496.3401703	3.8501627
1849	496.3765057	4.155815633
1850	496.8149764	0.387449943
1851	497.3434781	3.845950217
1852	498.3429537	3.386896733
1853	498.3462373	3.843469133
1854	498.9015616	0.366676877
1855	499.0733832	0.621814997
1856	499.3485479	3.85207575
1857	500.2752688	3.691179733
1858	500.3506015	3.850559467
1859	500.7629577	0.387714947
1860	501.2526057	2.172770367
1861	501.5872155	2.1743119
1862	502.2933246	3.70994245
1863	502.2909288	3.9285643
1864	502.3272748	3.9664172
1865	502.3485107	4.1558194
1866	502.3744297	4.299250717
1867	502.7601165	0.387880767
1868	503.2967035	3.710119333
1869	503.330587	3.966253567
1870	503.377664	4.299601367
1871	504.2636421	3.0510297
1872	504.3066065	4.193808733
1873	504.3065384	3.672219233
1874	504.3428852	3.9585158
1875	504.8466654	0.381527282
1876	505.0903031	0.61873503
1877	505.3099145	4.19345095
1878	505.346397	3.957471617
1879	506.3611479	4.0514348
1880	506.8438712	0.38203607
1881	507.2374302	2.261459333
1882	507.3300533	4.299283633
1883	507.3645901	4.051804533
1884	507.5717703	2.2635428
1885	508.3403335	3.775524783
1886	508.3333412	4.298713383
1887	508.3767963	4.0513256
1888	509.3440113	3.772190417
1889	509.3802209	4.051290817
1890	510.2807091	3.056121433
1891	510.3039536	2.217584033
1892	510.3560948	4.02496145
1893	510.3829293	4.054161067
1894	510.3925365	4.448362133
1895	510.7597322	2.300410367
1896	510.7918939	0.387474252
1897	511.0888024	2.02873225
1898	511.3075588	2.216250567
1899	511.3594874	4.024181467
1900	511.3746864	3.0489561
1901	511.3958861	4.448362133
1902	512.3353504	3.561702667
1903	512.335359	3.074463583
1904	512.3624765	4.028718217
1905	512.4163591	4.455659917
1906	512.5042353	4.26123835
1907	512.7891365	0.387364302
1908	514.0380328	0.622717725
1909	514.8756742	0.36849646
1910	515.313475	3.849607
1911	516.3068003	3.624316817
1912	517.3101586	3.62474005
1913	518.3222087	3.85215385
1914	518.3223553	4.9525758
1915	518.3247408	3.5575687
1916	519.3256823	3.8522255
1917	519.3281822	3.550702717
1918	519.3257426	4.943179733
1919	520.3283348	3.855713633
1920	520.3403943	3.719600633
1921	520.8206881	0.384097477
1922	521.3302617	3.8524526
1923	521.3437814	3.719600633
1924	521.4206607	4.8647564
1925	522.2365072	3.051840433
1926	522.3467331	3.719533783
1927	522.3559921	3.946952167
1928	523.0721123	0.690801233
1929	523.3000047	3.8512935
1930	523.3489892	3.7196321
1931	523.3593325	3.946551133
1932	523.7749378	2.325340783
1933	523.8007963	3.846206733
1934	524.2754178	3.7101488
1935	524.2765825	2.328518467
1936	524.3004547	3.852234467
1937	524.3622834	3.946790717
1938	524.3716768	4.232145583
1939	524.8021216	3.8521147
1940	525.2789039	3.7097363
1941	525.3646987	3.947398433
1942	525.3750093	4.231862533
1943	526.2934226	3.691181917
